Date,R1_SRP,R1_TP,R1_TDP,H1_SRP,H1_TP,H1_TDP
2008-02-04,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-05,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-06,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-07,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-08,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-09,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-10,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-11,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-12,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-13,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-14,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-15,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-16,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-17,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-18,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-19,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-20,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-21,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-22,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-23,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-24,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-25,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-26,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-27,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-28,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-02-29,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-01,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-02,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-03,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-04,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-05,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-06,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-07,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-08,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-09,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-10,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-11,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-12,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-13,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-14,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-15,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-16,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-17,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-18,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-19,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-20,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-21,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-22,4100.132177,12112.74784,5794.11509,2770.837192,8252.153088,4291.773335
2008-03-23,4100.132177,12112.74784,5794.11509,2770.837347,8252.497796,4291.775199
2008-03-24,4100.132177,12112.74784,5794.11509,2770.837826,8253.561896,4291.78095
2008-03-25,4100.132177,12112.74784,5794.11509,2770.83863,8255.345387,4291.790591
2008-03-26,4100.132177,12112.74784,5794.11509,2770.839757,8257.848269,4291.80412
2008-03-27,4100.132364,12112.75377,5794.11559,2770.841139,8260.914958,4291.820697
2008-03-28,4100.132862,12112.76953,5794.116917,2770.842369,8263.646977,4291.835464
2008-03-29,4100.133537,12112.79092,5794.118718,2770.843534,8266.231654,4291.849436
2008-03-30,4100.1343,12112.81506,5794.120751,2770.844694,8268.806796,4291.863355
2008-03-31,4100.135185,12112.8431,5794.123112,2770.845933,8271.557489,4291.878224
2008-04-01,4100.136831,12112.89521,5794.1275,2770.847196,8274.361718,4291.893382
2008-04-02,4100.139015,12112.96437,5794.133325,2770.848393,8277.018719,4291.907744
2008-04-03,4100.145186,12112.98906,5794.143294,2770.849503,8279.483702,4291.921068
2008-04-04,4100.14814,12113.00087,5794.148065,2770.850565,8281.84103,4291.933811
2008-04-05,4100.150777,12113.01142,5794.152325,2770.851647,8284.244202,4291.946801
2008-04-06,4100.773589,12115.50267,5795.158407,2770.852753,8286.699039,4291.96007
2008-04-07,4102.098047,12120.8005,5797.297915,2770.853859,8289.153299,4291.973336
2008-04-08,4103.480917,12126.33198,5799.531782,2770.854973,8291.627365,4291.98671
2008-04-09,4104.922536,12132.09845,5801.860551,2770.856143,8294.224252,4292.000747
2008-04-10,4107.172945,12139.65752,5805.668935,2771.128104,8296.001068,4292.213481
2008-04-11,4109.528848,12147.57094,5809.655848,2771.415621,8297.87951,4292.438383
2008-04-12,4116.48406,12170.93332,5821.426208,2773.062949,8308.642051,4293.72696
2008-04-13,4130.303932,12217.35391,5844.813682,2782.239433,8368.595083,4300.90501
2008-04-14,4149.843605,12275.49636,5879.603833,2798.147049,8472.524839,4313.3483
2008-04-15,4174.327854,12339.83868,5925.155923,2814.890188,8581.913349,4326.445156
2008-04-16,4202.34748,12413.47165,5977.285461,2828.083119,8668.107162,4336.764959
2008-04-17,4225.403495,12474.06072,6020.180372,2834.967769,8710.797109,4344.033511
2008-04-18,4239.038292,12539.01388,6049.189207,2837.493473,8722.162781,4350.232969
2008-04-19,4246.432682,12607.3669,6069.063885,2842.174681,8743.228216,4361.723206
2008-04-20,4252.477879,12663.24812,6085.312195,2848.290542,8770.749588,4376.734864
2008-04-21,4257.271703,12707.56175,6098.197058,2854.824742,8800.15349,4392.773356
2008-04-22,4261.685446,12748.36197,6110.06034,2862.746568,8835.801708,4412.217838
2008-04-23,4265.23528,12781.17629,6119.601601,2868.856545,8863.296604,4427.215054
2008-04-24,4267.24059,12790.08559,6124.853602,2873.057683,8882.201725,4437.526939
2008-04-25,4269.299125,12799.23137,6130.245004,2878.062399,8901.702859,4449.262134
2008-04-26,4271.361066,12808.39228,6135.645324,2883.187177,8921.67182,4461.278854
2008-04-27,4273.918718,12819.75556,6142.343938,2889.423849,8945.973337,4475.902776
2008-04-28,4278.858294,12841.70139,6155.280922,2896.826849,8974.81951,4493.261535
2008-04-29,4289.973165,12882.51122,6175.138386,2906.464883,9016.219246,4518.232804
2008-04-30,4305.506988,12939.54585,6202.890604,2925.941446,9099.879935,4568.694807
2008-05-01,4326.728003,13017.46182,6240.803373,2944.468953,9179.464,4616.697894
2008-05-02,4353.698838,13116.48906,6288.988581,2964.910948,9267.271661,4669.661245
2008-05-03,4377.958357,13205.56133,6332.329842,2984.527274,9351.532698,4720.485363
2008-05-04,4388.126783,13231.49081,6348.599322,2987.803951,9371.192759,4735.230408
2008-05-05,4395.29247,13249.76331,6360.064422,2990.85981,9389.527913,4748.981774
2008-05-06,4399.731415,13261.08262,6367.166733,2993.608988,9406.022983,4761.353076
2008-05-07,4401.780414,13266.30757,6370.445132,2996.242325,9421.823006,4773.203093
2008-05-08,4403.375723,13270.37561,6372.997626,2998.491181,9435.31614,4783.322944
2008-05-09,4408.841106,13290.35705,6385.721039,3000.863362,9455.242457,4794.377305
2008-05-10,4420.015466,13331.21051,6411.73495,3003.007194,9473.250653,4804.367566
2008-05-11,4423.402327,13343.59287,6419.61956,3005.108836,9490.904444,4814.161217
2008-05-12,4425.314126,13350.58241,6424.07023,3006.991993,9506.722964,4822.93673
2008-05-13,4426.70147,13355.65454,6427.299966,3008.771451,9521.670406,4831.229001
2008-05-14,4429.392456,13365.49279,6433.564581,3010.354001,9534.963827,4838.603684
2008-05-15,4436.63572,13391.97416,6450.426899,3011.721646,9546.452049,4844.976913
2008-05-16,4440.270807,13406.58182,6459.056866,3014.126649,9559.65284,4851.657474
2008-05-17,4442.383915,13415.07339,6464.073541,3016.25636,9571.342588,4857.573339
2008-05-18,4443.805584,13420.78639,6467.448688,3018.298979,9582.554295,4863.24728
2008-05-19,4444.780465,13424.70397,6469.763128,3020.411327,9594.148739,4869.114914
2008-05-20,4445.66398,13428.25439,6471.860657,3022.309006,9604.564892,4874.386246
2008-05-21,4447.141819,13434.19311,6475.369156,3024.702602,9617.703072,4881.035122
2008-05-22,4453.259152,13450.88983,6486.884137,3028.598042,9636.323273,4890.773721
2008-05-23,4461.612091,13475.11336,6503.924132,3035.335593,9668.528769,4907.6176
2008-05-24,4467.09889,13492.24905,6516.248327,3041.552745,9700.158529,4925.686197
2008-05-25,4470.231264,13501.6587,6523.214727,3045.663112,9723.176586,4940.415014
2008-05-26,4472.984074,13509.57303,6529.27091,3048.218558,9737.487083,4949.572028
2008-05-27,4474.90459,13515.09451,6533.496043,3049.83109,9746.51726,4955.350266
2008-05-28,4476.316624,13519.15411,6536.60252,3051.638466,9756.638565,4961.826697
2008-05-29,4477.302361,13521.98811,6538.771139,3053.263393,9765.738161,4967.649355
2008-05-30,4478.166045,13524.4712,6540.671245,3054.675026,9773.643304,4972.707706
2008-05-31,4478.939991,13526.69629,6542.373927,3056.000745,9781.067327,4977.458196
2008-06-01,4479.652224,13528.74396,6543.940838,3057.161235,9787.566071,4981.616619
2008-06-02,4480.151469,13531.16677,6545.250623,3058.736115,9805.992171,4986.73498
2008-06-03,4480.440035,13533.937,6546.301002,3059.454839,9814.401238,4989.070832
2008-06-04,4481.341962,13542.59551,6549.584018,3060.101808,9821.970778,4991.173482
2008-06-05,4482.541424,13554.11034,6553.950058,3060.745556,9829.502629,4993.265663
2008-06-06,4483.370634,13562.07076,6556.968384,3061.387297,9837.011004,4995.351322
2008-06-07,4483.771991,13565.92378,6558.429321,3062.015947,9844.366204,4997.394434
2008-06-08,4484.062427,13568.71196,6559.486509,3062.622931,9851.467921,4999.367133
2008-06-09,4484.494656,13572.86136,6561.059823,3063.364358,9856.748528,5001.879746
2008-06-10,4484.804532,13575.83617,6562.187771,3064.051551,9861.64287,5004.208567
2008-06-11,4485.002597,13577.7376,6562.908729,3064.741085,9866.553883,5006.545321
2008-06-12,4485.205925,13579.68955,6563.648842,3065.428872,9871.452455,5008.876154
2008-06-13,4485.398468,13581.53796,6564.349698,3066.113111,9876.325761,5011.194966
2008-06-14,4485.51866,13583.22065,6565.271172,3067.290297,9882.761042,5014.883481
2008-06-15,4485.649704,13585.05527,6566.275845,3068.453146,9889.117947,5018.527073
2008-06-16,4485.774074,13586.79645,6567.229348,3069.545172,9895.08769,5021.948755
2008-06-17,4485.887703,13588.38726,6568.100504,3070.567436,9900.676069,5025.15185
2008-06-18,4486.010481,13590.10614,6569.0418,3071.561666,9906.111191,5028.267103
2008-06-19,4486.193058,13592.66221,6570.441554,3072.757402,9912.647883,5032.013744
2008-06-20,4486.304605,13594.22389,6571.296754,3073.734284,9917.988169,5035.074639
2008-06-21,4486.395928,13595.50241,6571.996897,3074.668541,9923.095442,5038.001979
2008-06-22,4486.476527,13596.63079,6572.614822,3075.744473,9928.977204,5041.373232
2008-06-23,4486.591068,13598.23437,6573.49297,3076.938057,9935.502131,5045.113129
2008-06-24,4486.650766,13599.07013,6573.95065,3078.002547,9941.321344,5048.448532
2008-06-25,4486.701255,13599.77698,6574.337733,3079.065344,9947.131298,5051.778628
2008-06-26,4486.739026,13600.30578,6574.627314,3080.243181,9953.570141,5055.469184
2008-06-27,4486.781986,13600.90722,6574.956675,3081.337724,9959.553645,5058.898754
2008-06-28,4487.265568,13603.5379,6575.536973,3082.516058,9969.742765,5063.750715
2008-06-29,4489.213808,13614.13633,6577.874861,3083.651642,9979.562228,5068.42665
2008-06-30,4489.532783,13615.87155,6578.257631,3084.692729,9988.564565,5072.713477
2008-07-01,4489.708697,13616.82853,6578.468728,3085.630974,9996.677624,5076.576838
2008-07-02,4489.751319,13617.06039,6578.519874,3086.485911,10004.07031,5080.097168
2008-07-03,4489.804585,13617.35016,6578.583794,3087.179549,10010.06824,5082.953323
2008-07-04,4489.841324,13617.55002,6578.627881,3087.707737,10014.63552,5085.128215
2008-07-05,4489.868947,13617.70029,6578.661029,3088.179684,10018.71647,5087.071528
2008-07-06,4489.893399,13617.8333,6578.69037,3088.59152,10022.27764,5088.767323
2008-07-07,4489.9389,13618.08083,6578.744971,3088.960195,10025.4656,5090.285397
2008-07-08,4489.975498,13618.27992,6578.78889,3089.296892,10028.37704,5091.671798
2008-07-09,4490.001592,13618.42188,6578.820203,3089.613626,10031.11585,5092.975994
2008-07-10,4490.015358,13618.49676,6578.836721,3089.897079,10033.56688,5094.143153
2008-07-11,4490.020713,13618.53006,6578.844901,3090.150949,10035.76212,5095.188503
2008-07-12,4490.021542,13618.54166,6578.848876,3090.368628,10037.72123,5095.739103
2008-07-13,4490.022017,13618.54831,6578.851158,3090.584396,10039.66314,5096.284868
2008-07-14,4490.02231,13618.55241,6578.852564,3090.795005,10041.55862,5096.817585
2008-07-15,4490.022899,13618.56066,6578.855393,3090.996662,10043.37353,5097.327658
2008-07-16,4490.025952,13618.60218,6578.871266,3091.190641,10045.11935,5097.818312
2008-07-17,4490.028084,13618.6344,6578.886901,3091.356138,10046.80741,5098.408583
2008-07-18,4490.029734,13618.66244,6578.903398,3091.481038,10048.27739,5099.023475
2008-07-19,4490.030723,13618.67926,6578.913293,3091.587347,10049.52856,5099.546843
2008-07-20,4490.924081,13633.86635,6587.846876,3091.683191,10050.65657,5100.018689
2008-07-21,4491.133099,13637.41966,6589.937054,3091.765798,10051.40004,5100.425371
2008-07-22,4491.205202,13638.64541,6590.658085,3091.844737,10051.89189,5100.813994
2008-07-23,4491.225051,13638.98284,6590.856575,3091.919871,10052.36003,5101.183887
2008-07-24,4491.22534,13638.98893,6590.859457,3091.9901,10052.79761,5101.529628
2008-07-25,4491.225355,13638.98932,6590.859611,3092.047954,10053.22363,5101.761045
2008-07-26,4491.225449,13638.99171,6590.860556,3092.093943,10053.63753,5101.883683
2008-07-27,4491.228349,13639.06492,6590.889552,3092.136115,10054.01707,5101.996139
2008-07-28,4491.29817,13640.82791,6591.587766,3092.184248,10054.45027,5102.124494
2008-07-29,4491.327336,13641.56435,6591.879424,3092.230037,10054.86237,5102.246598
2008-07-30,4491.389327,13643.12961,6592.499328,3092.337346,10055.82816,5102.532757
2008-07-31,4491.939028,13646.71153,6594.308023,3092.894029,10060.8383,5104.017243
2008-08-01,4492.22669,13647.7876,6594.96858,3093.861036,10069.54136,5106.595929
2008-08-02,4495.949972,13661.71543,6603.51834,3095.427949,10083.64358,5110.774365
2008-08-03,4501.901786,13683.97963,6617.185467,3096.629013,10094.45316,5113.977202
2008-08-04,4503.428063,13689.68903,6620.690252,3097.904246,10105.93026,5117.377824
2008-08-05,4504.78754,13694.77449,6623.812014,3099.185172,10117.45859,5120.793626
2008-08-06,4507.921154,13706.49652,6631.007719,3100.475338,10129.07009,5124.234069
2008-08-07,4508.791421,13709.75197,6633.006111,3102.109178,10140.86215,5128.709369
2008-08-08,4509.643678,13712.94004,6634.963146,3104.032364,10152.53863,5134.066815
2008-08-09,4510.335787,13715.52904,6636.552432,3105.829844,10163.4519,5139.074081
2008-08-10,4511.129673,13718.49876,6638.37543,3107.454712,10173.31717,5143.600499
2008-08-11,4513.137377,13726.00906,6642.985713,3109.120391,10183.43022,5148.240604
2008-08-12,4519.070355,13748.20279,6656.609588,3111.514185,10197.96398,5154.909032
2008-08-13,4574.051232,13953.872,6782.861973,3120.590076,10253.0676,5180.19187
2008-08-14,4637.879195,14192.63586,6929.429888,3141.052773,10377.3054,5237.195098
2008-08-15,4661.623283,14282.97922,6983.867552,3152.176069,10441.51715,5270.059381
2008-08-16,4671.576829,14322.08244,7006.618515,3157.282295,10468.32484,5286.654617
2008-08-17,4678.273115,14348.38927,7021.924312,3161.69417,10491.48719,5300.99321
2008-08-18,4682.923934,14366.66035,7032.554756,3165.125459,10509.50145,5312.144898
2008-08-19,4685.811152,14378.00299,7039.154111,3168.1131,10525.18657,5321.854733
2008-08-20,4687.537216,14384.78395,7043.099399,3170.595558,10538.21947,5329.922721
2008-08-21,4689.388282,14394.2394,7047.401878,3172.787759,10549.72853,5337.047375
2008-08-22,4691.467277,14406.35181,7052.282996,3176.448976,10580.97092,5348.275108
2008-08-23,4692.84714,14414.39101,7055.522674,3179.682165,10608.56079,5358.19022
2008-08-24,4693.928716,14420.69236,7058.062027,3182.3255,10631.11725,5366.296448
2008-08-25,4695.029039,14427.10294,7060.645395,3185.084793,10654.66322,5374.758279
2008-08-26,4696.23194,14434.11115,7063.469596,3187.356114,10674.04516,5381.723663
2008-08-27,4697.626021,14442.23319,7066.742656,3188.868001,10686.94659,5386.360116
2008-08-28,4698.845189,14449.33616,7069.60505,3190.122487,10697.65154,5390.207207
2008-08-29,4700.073337,14456.49146,7072.488528,3191.256101,10707.32504,5393.683623
2008-08-30,4702.361919,14469.82494,7077.86172,3192.969313,10721.94446,5398.937475
2008-08-31,4703.610824,14477.10117,7080.793934,3194.346705,10733.6982,5403.161476
2008-09-01,4704.669399,14483.26852,7083.279282,3195.656462,10744.87479,5407.178063
2008-09-02,4705.168099,14487.55522,7085.06187,3196.325292,10752.98705,5410.845838
2008-09-03,4705.190062,14490.54214,7086.379633,3196.370571,10758.42056,5414.377621
2008-09-04,4705.209695,14493.21229,7087.557638,3196.416488,10763.93058,5417.959135
2008-09-05,4705.22883,14495.81461,7088.705719,3196.459535,10769.09629,5421.316844
2008-09-06,4705.24707,14498.29531,7089.800147,3196.503043,10774.31721,5424.710441
2008-09-07,4705.26436,14500.64667,7090.83751,3196.548372,10779.75676,5428.24615
2008-09-08,4705.282386,14503.09822,7091.919079,3196.59231,10785.02924,5431.673262
2008-09-09,4705.299989,14505.49231,7092.975293,3196.632168,10789.81222,5434.782199
2008-09-10,4705.314828,14507.51031,7093.86559,3196.667373,10794.03686,5437.528219
2008-09-11,4705.328469,14509.36559,7094.684095,3196.695665,10797.43183,5439.734945
2008-09-12,4705.342003,14511.20609,7095.496081,3196.718635,10800.18822,5441.526601
2008-09-13,4705.354053,14512.8449,7096.219082,3196.735464,10802.20773,5442.83928
2008-09-14,4705.36461,14514.28074,7096.852542,3196.746676,10803.5532,5443.713835
2008-09-15,4705.447356,14516.13267,7097.384481,3196.966739,10805.09198,5444.574229
2008-09-16,4705.602054,14518.48251,7097.854449,3197.153793,10806.39995,5445.305569
2008-09-17,4705.739036,14520.56325,7098.270596,3197.33355,10807.6569,5446.00838
2008-09-18,4705.868479,14522.52947,7098.66384,3197.511763,10808.90305,5446.705153
2008-09-19,4705.995602,14524.46045,7099.050037,3197.661206,10809.94803,5447.289439
2008-09-20,4706.120002,14526.35008,7099.427961,3197.798492,10810.908,5447.826199
2008-09-21,4706.239902,14528.17134,7099.792214,3197.923108,10811.77937,5448.313417
2008-09-22,4706.434183,14531.12244,7100.382434,3198.137064,10813.27546,5449.149939
2008-09-23,4706.545035,14532.80628,7100.719202,3198.361931,10814.84784,5450.029118
2008-09-24,4706.641356,14534.26938,7101.011822,3198.546356,10816.13742,5450.750178
2008-09-25,4706.702427,14536.14427,7101.320842,3198.723306,10817.55302,5451.468349
2008-09-26,4706.728862,14538.49816,7101.655675,3198.889039,10819.02034,5452.161894
2008-09-27,4706.758428,14541.13097,7102.030182,3199.049574,10820.44164,5452.833687
2008-09-28,4706.788066,14543.77019,7102.4056,3199.222064,10821.96878,5453.555511
2008-09-29,4706.816148,14546.27083,7102.761306,3199.367101,10823.25287,5454.162448
2008-09-30,4706.840592,14548.44746,7103.070923,3199.494457,10824.38041,5454.695397
2008-10-01,4706.869966,14551.06317,7103.442996,3199.66383,10825.87996,5455.404175
2008-10-02,4706.902877,14553.99384,7103.859873,3199.854353,10827.56676,5456.201459
2008-10-03,4706.937182,14557.04857,7104.294396,3200.064781,10829.42977,5457.082037
2008-10-04,4706.974548,14560.37594,7104.767701,3200.259146,10831.15059,5457.895401
2008-10-05,4707.007659,14563.32439,7105.187106,3200.444458,10832.79125,5458.670879
2008-10-06,4707.035366,14565.79162,7105.53806,3200.631328,10834.44571,5459.452877
2008-10-07,4707.062795,14568.23411,7105.885494,3200.831864,10836.22115,5460.292059
2008-10-08,4707.136841,14570.32938,7106.282009,3200.970757,10840.44196,5461.068318
2008-10-09,4707.228459,14571.2521,7106.571652,3201.12218,10845.04355,5461.914607
2008-10-10,4707.301032,14571.98302,7106.801088,3201.252401,10849.0008,5462.642394
2008-10-11,4707.379484,14572.77314,7107.049105,3201.377878,10852.81392,5463.343673
2008-10-12,4707.460238,14573.58645,7107.304405,3201.514937,10856.97897,5464.109678
2008-10-13,4707.549649,14574.48694,7107.58707,3201.664506,10861.52423,5464.945606
2008-10-14,4707.632551,14575.32188,7107.849159,3201.806773,10865.84755,5465.740718
2008-10-15,4707.704701,14576.04854,7108.077258,3201.938998,10869.86574,5466.479713
2008-10-16,4707.777074,14576.77744,7108.30606,3202.082027,10874.21222,5467.279084
2008-10-17,4707.85716,14577.58403,7108.559247,3202.22136,10878.44641,5468.057803
2008-10-18,4707.937642,14578.39459,7108.813683,3202.354974,10882.50677,5468.804553
2008-10-19,4708.007852,14579.1017,7109.035647,3202.469801,10885.99625,5469.446311
2008-10-20,4708.084365,14579.8723,7109.277538,3202.577568,10888.00696,5469.981176
2008-10-21,4708.204007,14581.0273,7109.656065,3202.71223,10889.09772,5470.573689
2008-10-22,4708.296983,14581.87959,7109.950491,3202.810929,10889.89718,5471.007961
2008-10-23,4708.429298,14583.09247,7110.369489,3202.929962,10890.86134,5471.531707
2008-10-24,4708.51772,14583.90301,7110.649491,3203.04708,10891.81,5472.047026
2008-10-25,4708.614073,14584.78625,7110.95461,3203.173269,10892.83213,5472.602258
2008-10-26,4708.650094,14585.11644,7111.068675,3203.250737,10893.45962,5472.943118
2008-10-27,4708.684049,14585.42769,7111.1762,3203.337357,10894.16124,5473.324245
2008-10-28,4708.730047,14585.84934,7111.321859,3203.429493,10894.90755,5473.729646
2008-10-29,4708.797644,14586.46898,7111.535918,3203.522955,10895.66459,5474.140876
2008-10-30,4708.878613,14587.21119,7111.792319,3203.617421,10896.42976,5474.556527
2008-10-31,4708.932029,14587.70084,7111.96147,3203.716026,10897.22847,5474.990391
2008-11-01,4708.989622,14588.22877,7112.143847,3203.88633,10898.60793,5475.739728
2008-11-02,4709.044913,14588.73561,7112.318936,3204.038983,10899.84442,5476.411402
2008-11-03,4709.09761,14589.21867,7112.485811,3204.203722,10901.1788,5477.136252
2008-11-04,4709.147836,14589.67907,7112.644857,3204.385142,10902.64831,5477.934501
2008-11-05,4709.195705,14590.11787,7112.796443,3204.559272,10904.05875,5478.70067
2008-11-06,4709.241328,14590.53608,7112.940917,3204.788373,10905.91448,5479.708718
2008-11-07,4709.284811,14590.93468,7113.078614,3205.025376,10907.8342,5480.751527
2008-11-08,4709.326255,14591.31458,7113.209851,3205.309054,10910.03816,5481.700759
2008-11-09,4709.39867,14592.18356,7113.407346,3205.670728,10912.77331,5482.672757
2008-11-10,4709.467687,14593.01177,7113.595577,3206.115129,10916.1341,5483.867085
2008-11-11,4709.533468,14593.80113,7113.774977,3206.558926,10919.49032,5485.059791
2008-11-12,4709.596162,14594.55346,7113.945961,3207.052265,10923.22119,5486.385638
2008-11-13,4709.655915,14595.2705,7114.108924,3207.543439,10926.93569,5487.705668
2008-11-14,4709.712865,14595.9539,7114.264242,3207.927507,10929.84021,5488.737851
2008-11-15,4709.767143,14596.60524,7114.412274,3208.267661,10932.41263,5489.652016
2008-11-16,4709.818875,14597.22602,7114.553362,3208.51075,10934.25099,5490.305317
2008-11-17,4709.86818,14597.81769,7114.68783,3208.654749,10935.33997,5490.692313
2008-11-18,4709.915173,14598.38159,7114.815991,3208.811266,10936.52364,5491.112955
2008-11-19,4709.95996,14598.91904,7114.938139,3208.937532,10937.47852,5491.452294
2008-11-20,4710.002647,14599.43128,7115.054557,3209.040916,10938.26036,5491.730138
2008-11-21,4710.043331,14599.91949,7115.165513,3209.130644,10938.93893,5491.971282
2008-11-22,4710.082106,14600.3848,7115.271265,3209.231972,10939.70523,5492.243601
2008-11-23,4710.119063,14600.82827,7115.372055,3209.334502,10940.48061,5492.51915
2008-11-24,4710.154286,14601.25095,7115.468117,3209.424913,10941.16434,5492.762129
2008-11-25,4710.187856,14601.65379,7115.559673,3209.504298,10941.76469,5492.975479
2008-11-26,4710.219852,14602.03774,7115.646933,3209.586356,10942.38526,5493.196009
2008-11-27,4710.250346,14602.40367,7115.7301,3209.658674,10942.93216,5493.390363
2008-11-28,4710.27941,14602.75244,7115.809366,3209.715391,10943.36108,5493.542789
2008-11-29,4710.307111,14603.08485,7115.884913,3209.76848,10943.76257,5493.685466
2008-11-30,4710.333512,14603.40166,7115.956916,3209.817008,10944.12956,5493.815886
2008-12-01,4710.358674,14603.70361,7116.025541,3209.993562,10945.46475,5494.290375
2008-12-02,4710.382656,14603.9914,7116.090946,3210.522969,10949.46839,5495.713156
2008-12-03,4710.405513,14604.26568,7116.153284,3210.799946,10951.56303,5496.457533
2008-12-04,4710.427298,14604.5271,7116.212697,3210.895705,10952.28721,5496.714883
2008-12-05,4710.448061,14604.77625,7116.269323,3210.969668,10952.84655,5496.91366
2008-12-06,4710.46785,14605.01372,7116.323292,3211.030923,10953.3098,5497.078283
2008-12-07,4710.48671,14605.24004,7116.37473,3211.087642,10953.73873,5497.230714
2008-12-08,4710.504686,14605.45575,7116.423754,3211.13977,10954.13295,5497.370809
2008-12-09,4710.521818,14605.66134,7116.470479,3211.188976,10954.50507,5497.50305
2008-12-10,4710.538147,14605.85728,7116.515012,3211.241991,10954.90599,5497.645527
2008-12-11,4710.55371,14606.04404,7116.557456,3211.292464,10955.2877,5497.781174
2008-12-12,4710.568542,14606.22203,7116.597908,3211.347217,10955.70176,5497.928321
2008-12-13,4710.582679,14606.39167,7116.636463,3211.403522,10956.12757,5498.079642
2008-12-14,4710.596153,14606.55335,7116.673209,3211.460416,10956.55783,5498.232544
2008-12-15,4710.608994,14606.70745,7116.708231,3211.477243,10957.22754,5498.340573
2008-12-16,4710.621233,14606.85432,7116.741611,3211.492015,10957.81547,5498.435409
2008-12-17,4710.632898,14606.9943,7116.773424,3211.504845,10958.32612,5498.517781
2008-12-18,4710.644016,14607.12771,7116.803745,3211.518229,10958.85881,5498.603707
2008-12-19,4710.654612,14607.25487,7116.832644,3211.53286,10959.44111,5498.697636
2008-12-20,4710.664711,14607.37605,7116.860187,3211.55006,10960.12569,5498.808062
2008-12-21,4710.674336,14607.49156,7116.886438,3211.583095,10961.44048,5499.020147
2008-12-22,4710.68351,14607.60164,7116.911457,3211.612432,10962.60809,5499.20849
2008-12-23,4710.692254,14607.70656,7116.935303,3211.639721,10963.69419,5499.383686
